,Region,time,subgrupo,cantidadServiciosTotal,poblacionTotal,valorTotal,gastoPerCapitaTotal,valorPct,gastoPerCapitaPct
4899,REGION III,2018-01-01,Cirugias Cardiovasculares,123174,37479,46778500.79,6520216.080741922,0.0014536592419938474,0.010429102219609632
4900,REGION III,2018-01-01,Cirugias Dermatologicas,123174,37479,46778500.79,6520216.080741922,0.1084000537504186,0.4962099225856511
4901,REGION III,2018-01-01,Cirugias Gastricas,123174,37479,46778500.79,6520216.080741922,0.0492533954934386,0.3148668655420379
4902,REGION III,2018-01-01,Cirugias Ginecologicas,123174,37479,46778500.79,6520216.080741922,0.5901005276744783,1.2278438790325057
4903,REGION III,2018-01-01,Cirugias Menores,123174,37479,46778500.79,6520216.080741922,0.10970864635099822,0.2633587796379607
4904,REGION III,2018-01-01,Cirugias Oftalmologicas,123174,37479,46778500.79,6520216.080741922,3.4342594629356444,6.523104530924932
4905,REGION III,2018-01-01,Cirugias Ortopedicas,123174,37479,46778500.79,6520216.080741922,1.0975847052151753,3.927590409384004
4906,REGION III,2018-01-01,Cirugias Otorrinolaringologicas,123174,37479,46778500.79,6520216.080741922,0.05370501314862682,0.21130281311830845
4907,REGION III,2018-01-01,Cirugias Pediatricas,123174,37479,46778500.79,6520216.080741922,0.05861910821618702,0.17659506766974814
4908,REGION III,2018-01-01,Cirugias Urologicas,123174,37479,46778500.79,6520216.080741922,0.20628264773425206,0.9633046930072448
4909,REGION III,2018-01-01,Columna: Cirugia Escoliosis,123174,37479,46778500.79,6520216.080741922,0.0007717220387643809,0.005536626325410407
4910,REGION III,2018-01-01,Columna: Espondiolistesis Total,123174,37479,46778500.79,6520216.080741922,0.00011757537986714944,0.0008435303265860733
4911,REGION III,2018-01-01,Consulta medica nivel 2,123174,37479,46778500.79,6520216.080741922,5.3682695203793855,0.24190770211659215
4912,REGION III,2018-01-01,Consulta medica nivel 3,123174,37479,46778500.79,6520216.080741922,1.6292142482747578,0.11047667068472787
4913,REGION III,2018-01-01,Derivados de la Sangre,123174,37479,46778500.79,6520216.080741922,0.031830861931306464,0.09968994768744502
4914,REGION III,2018-01-01,Desconocido,123174,37479,46778500.79,6520216.080741922,1.5864691844905106,1.1148210354295416
4915,REGION III,2018-01-01,Ecografias,123174,37479,46778500.79,6520216.080741922,3.2299462883235335,0.36192695964047067
4916,REGION III,2018-01-01,Emergencia,123174,37479,46778500.79,6520216.080741922,2.879215830465267,0.24281371529337584
4917,REGION III,2018-01-01,Extraccion de cuerpo extrano,123174,37479,46778500.79,6520216.080741922,0.0008871596844521276,0.006364819736967643
4918,REGION III,2018-01-01,Hematologia,123174,37479,46778500.79,6520216.080741922,0.0015006893939407072,0.010766514350244059
4919,REGION III,2018-01-01,Hemodialisis Renal,123174,37479,46778500.79,6520216.080741922,2.5384391118704763,8.041643495981955
4920,REGION III,2018-01-01,Hospitalizacion general y especialidades basicas,123174,37479,46778500.79,6520216.080741922,10.872223530274448,4.279686905498438
4921,REGION III,2018-01-01,Laboratorios,123174,37479,46778500.79,6520216.080741922,12.12905314232068,0.6562263931438062
4922,REGION III,2018-01-01,Neumologia,123174,37479,46778500.79,6520216.080741922,0.3348696032462138,1.3269114693228898
4923,REGION III,2018-01-01,Neurocirugias,123174,37479,46778500.79,6520216.080741922,0.4956975877464841,3.236774631186542
4924,REGION III,2018-01-01,Otros Medios Dx,123174,37479,46778500.79,6520216.080741922,2.8975287303131205,0.7464132372718774
4925,REGION III,2018-01-01,Rayos X,123174,37479,46778500.79,6520216.080741922,2.6611888559415293,0.3361569425296512
4926,REGION III,2018-01-01,Reemplazo Articular Cadera,123174,37479,46778500.79,6520216.080741922,0.14996419041928,1.0735150359010088
4927,REGION III,2018-01-01,Reemplazo Articular Hombro,123174,37479,46778500.79,6520216.080741922,0.00011757537986714944,0.0008435303265860733
4928,REGION III,2018-01-01,Reemplazo Articular Rodilla,123174,37479,46778500.79,6520216.080741922,0.14349326905822798,1.0294750843957017
4929,REGION III,2018-01-01,Resonancia Nuclear Magnetica (RNM),123174,37479,46778500.79,6520216.080741922,1.6746154467769123,2.4414201405878204
4930,REGION III,2018-01-01,Sangre Total,123174,37479,46778500.79,6520216.080741922,0.22507134307841506,0.4037682520638849
4931,REGION III,2018-01-01,Terapias Rehabilitacion,123174,37479,46778500.79,6520216.080741922,2.6338573900243203,0.8806070061202315
4932,REGION III,2018-01-01,Tomografia Axial Computarizada (TAC),123174,37479,46778500.79,6520216.080741922,1.7579379118874925,1.6947176438200195
4933,REGION III,2018-01-01,Trasplante Renal,123174,37479,46778500.79,6520216.080741922,0.0005429844815682903,0.0028833400254214873
4934,REGION III,2018-01-01,Tratamiento a Politraumatismo (Trauma Mayor),123174,37479,46778500.79,6520216.080741922,0.04533065327423462,0.1711791428656147
4935,REGION III,2018-01-01,Tratamiento a Quemaduras Graves (3er Grado),123174,37479,46778500.79,6520216.080741922,0.006013446246659843,0.04314274197612043
4936,REGION III,2018-01-01,Tratamiento de la Osteomielitis,123174,37479,46778500.79,6520216.080741922,0.043319045411416665,0.10602532832715186
4937,REGION III,2018-01-01,Tratamiento del Cancer Adultos,123174,37479,46778500.79,6520216.080741922,28.117000497826343,14.930834654671454
4938,REGION III,2018-01-01,Tratamiento del Cancer Pediatricos,123174,37479,46778500.79,6520216.080741922,0.1930227101662529,1.3848180624977957
4939,REGION III,2018-01-01,Valvuloplastia Mitral,123174,37479,46778500.79,6520216.080741922,0.3402909398798627,2.4413761450354707
4940,REGION III,2019-01-01,Aparatos y Protesis,118823,37027,29083117.270000003,2043239.045726955,0.07356443190520477,0.13810728580866494
4941,REGION III,2019-01-01,Atencion de Prematuros,118823,37027,29083117.270000003,2043239.045726955,0.2796573326199018,3.3551353251283262
4942,REGION III,2019-01-01,Atencion de partos normal,118823,37027,29083117.270000003,2043239.045726955,1.1462812837600609,2.872749207820488
4943,REGION III,2019-01-01,Atencion de partos por Cesarea,118823,37027,29083117.270000003,2043239.045726955,1.952550597407125,5.4464882694769035
4944,REGION III,2019-01-01,Atencion en Unidad de Cuidados Intensivos,118823,37027,29083117.270000003,2043239.045726955,0.1898008369857252,1.6071587564249936
4945,REGION III,2019-01-01,Biopsias,118823,37027,29083117.270000003,2043239.045726955,2.3566431123495586,1.7471697475022825
4946,REGION III,2019-01-01,Cirugia General,118823,37027,29083117.270000003,2043239.045726955,0.9791529132048916,2.3552648155168443
4947,REGION III,2019-01-01,Cirugias Dermatologicas,118823,37027,29083117.270000003,2043239.045726955,0.08618635948580347,0.5975878291224932
4948,REGION III,2019-01-01,Cirugias Endocrinologicas,118823,37027,29083117.270000003,2043239.045726955,0.00023725104623215649,0.003376991064471891
4949,REGION III,2019-01-01,Cirugias Gastricas,118823,37027,29083117.270000003,2043239.045726955,0.027295457795332816,0.3885189066155321
4950,REGION III,2019-01-01,Cirugias Ginecologicas,118823,37027,29083117.270000003,2043239.045726955,0.8085111984971203,2.250820722779424
4951,REGION III,2019-01-01,Cirugias Menores,118823,37027,29083117.270000003,2043239.045726955,0.11502549637107727,0.6362267129846542
4952,REGION III,2019-01-01,Cirugias Oftalmologicas,118823,37027,29083117.270000003,2043239.045726955,6.958382456778503,10.367632081273289
4953,REGION III,2019-01-01,Cirugias Ortopedicas,118823,37027,29083117.270000003,2043239.045726955,0.8056000250072229,4.168100489503246
4954,REGION III,2019-01-01,Cirugias Otorrinolaringologicas,118823,37027,29083117.270000003,2043239.045726955,0.012722157551579408,0.15661407835231958
4955,REGION III,2019-01-01,Cirugias Pediatricas,118823,37027,29083117.270000003,2043239.045726955,0.020604978291586,0.1691082111623733
4956,REGION III,2019-01-01,Cirugias Urologicas,118823,37027,29083117.270000003,2043239.045726955,0.044580159271214184,0.5678190236361801
4957,REGION III,2019-01-01,Consulta medica nivel 2,118823,37027,29083117.270000003,2043239.045726955,9.794692823174108,0.7632492971605043
4958,REGION III,2019-01-01,Consulta medica nivel 3,118823,37027,29083117.270000003,2043239.045726955,2.5239797824464776,0.3357230991130813
4959,REGION III,2019-01-01,Consulta medicina general,118823,37027,29083117.270000003,2043239.045726955,0.0020630525759317954,0.02936513969105992
4960,REGION III,2019-01-01,Derivados de la Sangre,118823,37027,29083117.270000003,2043239.045726955,0.017226489009030496,0.16297652528538256
4961,REGION III,2019-01-01,Desconocido,118823,37027,29083117.270000003,2043239.045726955,0.08495378872431303,0.5687956592404053
4962,REGION III,2019-01-01,Dialisis Peritoneal,118823,37027,29083117.270000003,2043239.045726955,0.009001786072982403,0.12812989285199144
4963,REGION III,2019-01-01,Ecografias,118823,37027,29083117.270000003,2043239.045726955,6.364781611321407,1.34407581592123
4964,REGION III,2019-01-01,Emergencia,118823,37027,29083117.270000003,2043239.045726955,0.1242989176998907,0.3070606247231841
4965,REGION III,2019-01-01,Extraccion  dentaria,118823,37027,29083117.270000003,2043239.045726955,0.0006058153889223717,0.006708466162422639
4966,REGION III,2019-01-01,Hemodialisis Renal,118823,37027,29083117.270000003,2043239.045726955,2.243149845126626,10.946649785025425
4967,REGION III,2019-01-01,Hospitalizacion general y especialidades basicas,118823,37027,29083117.270000003,2043239.045726955,12.563288336938305,4.029524919722012
4968,REGION III,2019-01-01,Incision y drenaje de absceso,118823,37027,29083117.270000003,2043239.045726955,2.7919978194276964e-05,0.0003974082238190109
4969,REGION III,2019-01-01,Laboratorios,118823,37027,29083117.270000003,2043239.045726955,22.54238047845963,2.1136972883756355
4970,REGION III,2019-01-01,Neumologia,118823,37027,29083117.270000003,2043239.045726955,0.24409350394233026,2.483311979873968
4971,REGION III,2019-01-01,Neurocirugias,118823,37027,29083117.270000003,2043239.045726955,0.2740218638192769,2.3609980160774557
4972,REGION III,2019-01-01,Otros Medios Dx,118823,37027,29083117.270000003,2043239.045726955,6.1435395092363825,2.548910791713487
4973,REGION III,2019-01-01,Programa Ampliado de Inmunizacion (PAI),118823,37027,29083117.270000003,2043239.045726955,0.00017192104799431632,0.002447094974254993
4974,REGION III,2019-01-01,Rayos X,118823,37027,29083117.270000003,2043239.045726955,5.298699536550745,1.3068400961176716
4975,REGION III,2019-01-01,Resonancia Nuclear Magnetica (RNM),118823,37027,29083117.270000003,2043239.045726955,3.752315509609056,9.53579526922867
4976,REGION III,2019-01-01,Sangre Total,118823,37027,29083117.270000003,2043239.045726955,0.4282085680287874,1.3032468275252986
4977,REGION III,2019-01-01,Terapias Rehabilitacion,118823,37027,29083117.270000003,2043239.045726955,7.860687624287808,4.4287214634545515
4978,REGION III,2019-01-01,Tomografia Axial Computarizada (TAC),118823,37027,29083117.270000003,2043239.045726955,2.800855191820364,6.038469372499759
4979,REGION III,2019-01-01,Tratamiento a Politraumatismo (Trauma Mayor),118823,37027,29083117.270000003,2043239.045726955,0.090471732296529,0.4344943189258112
4980,REGION III,2019-01-01,Tratamiento a Quemaduras Graves (3er Grado),118823,37027,29083117.270000003,2043239.045726955,0.7341578896710889,10.449878610460583
4981,REGION III,2019-01-01,Tratamiento de la Osteomielitis,118823,37027,29083117.270000003,2043239.045726955,0.0026892234169366945,0.03536182749530426
4982,REGION III,2019-01-01,Tratamiento del Cancer Adultos,118823,37027,29083117.270000003,2043239.045726955,0.2428412310287397,1.5072919559845457
4983,REGION III,2017-02-01,Angiosplastia,107196,36985,42145644.14999999,7325973.051155223,2.344844929840751,13.489675611680884
4984,REGION III,2017-02-01,Aparatos y Protesis,107196,36985,42145644.14999999,7325973.051155223,0.18168188325103585,0.1891865760217621
4985,REGION III,2017-02-01,Aplicacion de Cariostaticos,107196,36985,42145644.14999999,7325973.051155223,0.0004152267773560653,0.0023887611758605163
4986,REGION III,2017-02-01,Atencion de Prematuros,107196,36985,42145644.14999999,7325973.051155223,0.04724559418081644,0.2717995256187861
4987,REGION III,2017-02-01,Atencion de partos normal,107196,36985,42145644.14999999,7325973.051155223,0.7598019592731745,1.272413409783166
4988,REGION III,2017-02-01,Atencion de partos por Cesarea,107196,36985,42145644.14999999,7325973.051155223,1.808462761388356,2.1555212542906745
4989,REGION III,2017-02-01,Atencion en Unidad de Cuidados Intensivos,107196,36985,42145644.14999999,7325973.051155223,0.5184707800936531,1.1727684873176711
4990,REGION III,2017-02-01,Biopsias,107196,36985,42145644.14999999,7325973.051155223,1.1780618851924705,0.3019321548742754
4991,REGION III,2017-02-01,Cirugia General,107196,36985,42145644.14999999,7325973.051155223,1.902992625158394,2.407906423094534
4992,REGION III,2017-02-01,Cirugia de Corazon Abierto para By Pass,107196,36985,42145644.14999999,7325973.051155223,3.3612860322126554,5.667423022636728
4993,REGION III,2017-02-01,Cirugias Dermatologicas,107196,36985,42145644.14999999,7325973.051155223,0.13585823910108633,0.366618024378774
4994,REGION III,2017-02-01,Cirugias Gastricas,107196,36985,42145644.14999999,7325973.051155223,0.045201420892270326,0.21294686577559813
4995,REGION III,2017-02-01,Cirugias Ginecologicas,107196,36985,42145644.14999999,7325973.051155223,0.7185379559562386,0.8297106882050235
4996,REGION III,2017-02-01,Cirugias Menores,107196,36985,42145644.14999999,7325973.051155223,0.1001988244614361,0.24538806027728816
4997,REGION III,2017-02-01,Cirugias Oftalmologicas,107196,36985,42145644.14999999,7325973.051155223,3.0906006688712586,4.738565787467628
4998,REGION III,2017-02-01,Cirugias Ortopedicas,107196,36985,42145644.14999999,7325973.051155223,2.9670223702109437,5.693124129879802
4999,REGION III,2017-02-01,Cirugias Otorrinolaringologicas,107196,36985,42145644.14999999,7325973.051155223,0.12160668328520495,0.40063913414712493
5000,REGION III,2017-02-01,Cirugias Pediatricas,107196,36985,42145644.14999999,7325973.051155223,0.05401101456412312,0.19498314285700946
5001,REGION III,2017-02-01,Cirugias Urologicas,107196,36985,42145644.14999999,7325973.051155223,0.5263832466539725,1.5790810392163128
5002,REGION III,2017-02-01,Cirugias Vasculares,107196,36985,42145644.14999999,7325973.051155223,0.023130504223174867,0.13306764755929282
5003,REGION III,2017-02-01,Columna: Cirugia Escoliosis,107196,36985,42145644.14999999,7325973.051155223,0.0011744985988071562,0.006756781611719746
5004,REGION III,2017-02-01,Columna: Espondiolistesis Total,107196,36985,42145644.14999999,7325973.051155223,0.0005789447638564568,0.0033306155823426627
5005,REGION III,2017-02-01,Consulta medica nivel 2,107196,36985,42145644.14999999,7325973.051155223,6.061257459746289,0.19292349316385432
5006,REGION III,2017-02-01,Consulta medica nivel 3,107196,36985,42145644.14999999,7325973.051155223,0.8588645571810536,0.05107352851176429
5007,REGION III,2017-02-01,Derivados de la Sangre,107196,36985,42145644.14999999,7325973.051155223,0.05623356927622141,0.302110038427045
5008,REGION III,2017-02-01,Desconocido,107196,36985,42145644.14999999,7325973.051155223,0.05586816971214807,0.06950066516006517
5009,REGION III,2017-02-01,"Detec., control de placa Bacteriana y enseNanza higiene bucal",107196,36985,42145644.14999999,7325973.051155223,0.0002799814841600897,0.001610707535723091
5010,REGION III,2017-02-01,Dialisis Peritoneal,107196,36985,42145644.14999999,7325973.051155223,0.02551153320075665,0.1467654866448701
5011,REGION III,2017-02-01,Ecografias,107196,36985,42145644.14999999,7325973.051155223,3.1876744966063124,0.29586833345663793
5012,REGION III,2017-02-01,Emergencia,107196,36985,42145644.14999999,7325973.051155223,3.584472489311805,0.22538241284322102
5013,REGION III,2017-02-01,Hemodialisis Renal,107196,36985,42145644.14999999,7325973.051155223,2.4025466935472157,7.126528773015513
5014,REGION III,2017-02-01,Hospitalizacion general y especialidades basicas,107196,36985,42145644.14999999,7325973.051155223,11.133087664529144,6.230920382911335
5015,REGION III,2017-02-01,Laboratorios,107196,36985,42145644.14999999,7325973.051155223,11.607528342878584,0.4571836810869934
5016,REGION III,2017-02-01,Neumologia,107196,36985,42145644.14999999,7325973.051155223,0.09094652786318846,0.5232069478327633
5017,REGION III,2017-02-01,Neurocirugias,107196,36985,42145644.14999999,7325973.051155223,1.2164013869983763,4.43831098471478
5018,REGION III,2017-02-01,Otros Medios Dx,107196,36985,42145644.14999999,7325973.051155223,3.300169941761349,0.5777959788065149
5019,REGION III,2017-02-01,Rayos X,107196,36985,42145644.14999999,7325973.051155223,2.806042650080128,0.25909487229954353
5020,REGION III,2017-02-01,Reemplazo Articular Cadera,107196,36985,42145644.14999999,7325973.051155223,0.5807418416216094,3.3409540042111483
